stop,line,destination,url,station_id
Arret Artisans Quai 2,14,"CESSANGE, Boy Konen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-artisans-quai-2,1320088
Arret Artisans Quai 2,4,"LEUDELANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-artisans-quai-2,1320088
Arret Artisans Quai 2,27,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-artisans-quai-2,1320088
Arret Artisans Quai 2,75,"CESSANGE, Rue Verte",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-artisans-quai-2,1320088
Arret Arts Et Metiers,19,"BELLEVUE, Neumans Park",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-arts-et-metiers,1322019
Arret Assurances Sociales Quai 1,14,"CENTS, Waassertuerm",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-assurances-sociales-quai-1,1471902
Arret Assurances Sociales Quai 1,4,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-assurances-sociales-quai-1,1471902
Arret Assurances Sociales Quai 1,27,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-assurances-sociales-quai-1,1471902
Arret Assurances Sociales Quai 1,24,"BELAIR, Centre Hospitalier",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-assurances-sociales-quai-1,1471902
Arret Assurances Sociales Quai 1,75,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-assurances-sociales-quai-1,1471902
Arret Assurances Sociales Quai 1,76,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-assurances-sociales-quai-1,1471902
Arret Assurances Sociales Quai 1,94,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-assurances-sociales-quai-1,1471902
Arret Assurances Sociales Quai 1,98,"Limpertsberg, Theater",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-assurances-sociales-quai-1,1471902
Arret Assurances Sociales Quai 2,14,"CESSANGE, Boy Konen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-assurances-sociales-quai-2,1112901
Arret Assurances Sociales Quai 2,4,"LEUDELANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-assurances-sociales-quai-2,1112901
Arret Assurances Sociales Quai 2,27,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-assurances-sociales-quai-2,1112901
Arret Assurances Sociales Quai 3,24,"HOWALD, Peternelchen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-assurances-sociales-quai-3,1471903
Arret Assurances Sociales Quai 3,75,"CESSANGE, Rue Verte",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-assurances-sociales-quai-3,1471903
Arret Athenee Quai 1,12,"KIRCHBERG, Chambre des Métiers",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-athenee-quai-1,1430031
Arret Athenee Quai 1,78,"DOMMELDANGE, Château",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-athenee-quai-1,1430031
Arret Athenee Quai 2,12,"MERL, Celtes",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-athenee-quai-2,1430018
Arret Athenee Quai 3,15,"HAMM, Ierzkaulen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-athenee-quai-3,1430022
Arret Athenee Quai 3,71,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-athenee-quai-3,1430022
Arret Athenee Quai 3,72,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-athenee-quai-3,1430022
Arret Athenee Quai 3,78,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-athenee-quai-3,1430022
Arret Athenee Quai 4,15,"HOLLERICH, P+R Bouillon",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-athenee-quai-4,1430029
Arret Aubepines Quai 1,13,"BELAIR, Centre Hospitalier",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-aubepines-quai-1,1145160
Arret Aubepines Quai 1,24,"BELAIR, Centre Hospitalier",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-aubepines-quai-1,1145160
Arret Aubepines Quai 2,13,"KOHLENBERG, Boy Konen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-aubepines-quai-2,1145183
Arret Aubepines Quai 2,24,"HOWALD, Peternelchen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-aubepines-quai-2,1145183
Arret Avalon Quai 1,18,"KIRCHBERG, Luxexpo entrée Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-avalon-quai-1,1543901
Arret Avalon Quai 1,72,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-avalon-quai-1,1543901
Arret Avalon Quai 2,6,BERTRANGE Gemeng,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-avalon-quai-2,1115912
Arret Avalon Quai 2,16,"BERTRANGE, École Européenne II",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-avalon-quai-2,1115912
Arret Avalon Quai 2,18,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-avalon-quai-2,1115912
Arret Avalon Quai 2,30,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-avalon-quai-2,1115912
Arret Avalon Quai 2,72,"KIRCHBERG, Jean Monnet",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-avalon-quai-2,1115912
Arret Avalon Quai 3,6,"SENNINGERBERG, Aéroport",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-avalon-quai-3,1115913
Arret Avalon Quai 3,16,"SENNINGERBERG, Aéroport",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-avalon-quai-3,1115913
Arret Avalon Quai 3,30,"KIRCHBERG, Réimerwee",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-avalon-quai-3,1115913
Arret Avenir Quai 1,2,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-avenir-quai-1,1147004
Arret Avenir Quai 2,2,"BONNEVOIE, Demy Schlechter",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-avenir-quai-2,1147003
Arret Avl Betriebshof,20,"CLOCHE D'OR, Guillaume Kroll",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-avl-betriebshof,1248064
Arret Avl Betriebshof,20,"HOLLERICH, P+R Bouillon",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-avl-betriebshof,1248064
Arret Avl Portal,20,"CLOCHE D'OR, Guillaume Kroll",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-avl-portal,1248061
Arret Bei Quai 1,6,"SENNINGERBERG, Aéroport",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-quai-1,1115099
Arret Bei Quai 1,16,"SENNINGERBERG, Aéroport",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-quai-1,1115099
Arret Bei Quai 1,18,"KIRCHBERG, Luxexpo entrée Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-quai-1,1115099
Arret Bei Quai 1,21,"KIRCHBERG, Luxexpo entrée Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-quai-1,1115099
Arret Bei Quai 2,6,BERTRANGE Gemeng,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-quai-2,1115098
Arret Bei Quai 2,16,"BERTRANGE, École Européenne II",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-quai-2,1115098
Arret Bei Quai 2,18,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-quai-2,1115098
Arret Bei Quai 2,21,"ROLLINGERGRUND, Eich centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-quai-2,1115098
Arret Bei Quai 2,86,"MERL, Marcel Cahen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-quai-2,1115098
Arret Bei Quai 2,88,"LIMPERTSBERG, Henri VII",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-quai-2,1115098
Arret Badanstalt Quai 1,9,CENTS Waassertuerm,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-1,1212901
Arret Badanstalt Quai 1,10,"STEINSEL, Mich. Rodange Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-1,1212901
Arret Badanstalt Quai 1,11,"STEINSEL, Mich. Rodange Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-1,1212901
Arret Badanstalt Quai 1,14,"CENTS, Waassertuerm",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-1,1212901
Arret Badanstalt Quai 1,15,"HAMM, Ierzkaulen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-1,1212901
Arret Badanstalt Quai 1,30,"KIRCHBERG, Réimerwee",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-1,1212901
Arret Badanstalt Quai 1,32,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-1,1212901
Arret Badanstalt Quai 1,93,"PULVERMUHL, Hammer Dällchen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-1,1212901
Arret Badanstalt Quai 2,9,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-2,1212902
Arret Badanstalt Quai 2,10,"BERTRANGE, Belle Étoile",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-2,1212902
Arret Badanstalt Quai 2,11,"BERTRANGE, École Européenne II",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-2,1212902
Arret Badanstalt Quai 2,14,"CESSANGE, Boy Konen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-2,1212902
Arret Badanstalt Quai 2,15,"HOLLERICH, P+R Bouillon",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-2,1212902
Arret Badanstalt Quai 2,30,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-2,1212902
Arret Badanstalt Quai 2,19,"BELLEVUE, Neumans Park",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-2,1212902
Arret Badanstalt Quai 2,31,"CENTRE, Badanstalt",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-2,1212902
Arret Badanstalt Quai 2,31,"RECKENTHAL, Oricher Hoehl",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-2,1212902
Arret Badanstalt Quai 2,32,"KIRCHBERG, Prince Félix",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-2,1212902
Arret Badanstalt Quai 2,92,"Limpertsberg, Theater",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-badanstalt-quai-2,1212902
Arret Baden Powell,7,"KIRCHBERG, Poutty Stein",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-baden-powell,1211081
Arret Baden Powell,7,"BONNEVOIE, Baden-Powell",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-baden-powell,1211081
Arret Barres Quai 1,14,"CENTS, Waassertuerm",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-barres-quai-1,1214009
Arret Barres Quai 1,4,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-barres-quai-1,1214009
Arret Barres Quai 1,27,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-barres-quai-1,1214009
Arret Barres Quai 1,75,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-barres-quai-1,1214009
Arret Barres Quai 1,94,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-barres-quai-1,1214009
Arret Barres Quai 1,98,"Limpertsberg, Theater",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-barres-quai-1,1214009
Arret Barres Quai 2,14,"CESSANGE, Boy Konen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-barres-quai-2,1214008
Arret Barres Quai 2,4,"LEUDELANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-barres-quai-2,1214008
Arret Barres Quai 2,27,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-barres-quai-2,1214008
Arret Barres Quai 2,75,"CESSANGE, Rue Verte",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-barres-quai-2,1214008
Arret Barriere Quai 1,12,"KIRCHBERG, Chambre des Métiers",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-barriere-quai-1,1215077
Arret Barriere Quai 1,15,"HAMM, Ierzkaulen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-barriere-quai-1,1215077
Arret Barriere Quai 2,12,"MERL, Celtes",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-barriere-quai-2,2146120
Arret Barriere Quai 2,15,"HOLLERICH, P+R Bouillon",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-barriere-quai-2,2146120
Arret Barriere Quai 2,24,"BELAIR, Centre Hospitalier",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-barriere-quai-2,2146120
Arret Barriere Quai 3,24,"HOWALD, Peternelchen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-barriere-quai-3,1215004
Arret Bastogne Quai 1,10,"STEINSEL, Mich. Rodange Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bastogne-quai-1,1220170
Arret Bastogne Quai 1,11,"STEINSEL, Mich. Rodange Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bastogne-quai-1,1220170
Arret Bastogne Quai 1,26,"STEINSEL, Kennedy",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bastogne-quai-1,1220170
Arret Bastogne Quai 2,10,"BERTRANGE, Belle Étoile",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bastogne-quai-2,1221233
Arret Bastogne Quai 2,11,"BERTRANGE, École Européenne II",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bastogne-quai-2,1221233
Arret Bastogne Quai 2,26,"KIRCHBERG, Rehazenter",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bastogne-quai-2,1221233
Arret Bastogne Quai 2,71,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bastogne-quai-2,1221233
Arret Batty Weber Quai 1,8,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-batty-weber-quai-1,2311096
Arret Batty Weber Quai 1,30,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-batty-weber-quai-1,2311096
Arret Batty Weber Quai 1,97,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-batty-weber-quai-1,2311096
Arret Batty Weber Quai 2,8,"BERTRANGE, Waassertuerm",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-batty-weber-quai-2,2716045
Arret Batty Weber Quai 2,30,"KIRCHBERG, Réimerwee",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-batty-weber-quai-2,2716045
Arret Batty Weber Quai 2,19,"BELLEVUE, Neumans Park",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-batty-weber-quai-2,2716045
Arret Batty Weber Quai 2,71,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-batty-weber-quai-2,2716045
Arret Batty Weber Quai 2,88,"LIMPERTSBERG, Henri VII",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-batty-weber-quai-2,2716045
Arret Beaumont,CSB,Parking Glacis,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-beaumont,1219018
Arret Beethoven Quai 1,27,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-beethoven-quai-1,2339007
Arret Beethoven Quai 2,27,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-beethoven-quai-2,2339008
Arret Beggen Kierch Quai 1,10,"STEINSEL, Mich. Rodange Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-beggen-kierch-quai-1,1220130
Arret Beggen Kierch Quai 1,11,"STEINSEL, Mich. Rodange Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-beggen-kierch-quai-1,1220130
Arret Beggen Kierch Quai 1,26,"STEINSEL, Kennedy",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-beggen-kierch-quai-1,1220130
Arret Beggen Kierch Quai 1,81,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-beggen-kierch-quai-1,1220130
Arret Beggen Kierch Quai 2,10,"BERTRANGE, Belle Étoile",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-beggen-kierch-quai-2,1221191
Arret Beggen Kierch Quai 2,11,"BERTRANGE, École Européenne II",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-beggen-kierch-quai-2,1221191
Arret Beggen Kierch Quai 2,26,"KIRCHBERG, Rehazenter",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-beggen-kierch-quai-2,1221191
Arret Beggen Kierch Quai 2,71,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-beggen-kierch-quai-2,1221191
Arret Beggen Kierch Quai 2,81,"EICH, Eecher Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-beggen-kierch-quai-2,1221191
Arret Beggen Rue Du Pont Quai 2,10,"BERTRANGE, Belle Étoile",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-beggen-rue-du-pont-quai-2,1221309
Arret Beggen Rue Du Pont Quai 2,11,"BERTRANGE, École Européenne II",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-beggen-rue-du-pont-quai-2,1221309
Arret Beggen Rue Du Pont Quai 2,26,"KIRCHBERG, Rehazenter",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-beggen-rue-du-pont-quai-2,1221309
Arret Beggen Rue Du Pont Quai 2,71,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-beggen-rue-du-pont-quai-2,1221309
Arret Bei Der Auer Quai 1,13,"BELAIR, Centre Hospitalier",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-der-auer-quai-1,1617013
Arret Bei Der Auer Quai 1,23,"EICH, Centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-der-auer-quai-1,1617013
Arret Bei Der Auer Quai 1,75,"CESSANGE, Rue Verte",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-der-auer-quai-1,1617013
Arret Bei Der Auer Quai 1,95,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-der-auer-quai-1,1617013
Arret Bei Der Auer Quai 2,13,"KOHLENBERG, Boy Konen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-der-auer-quai-2,1617024
Arret Bei Der Auer Quai 2,23,"BONNEVOIE, LT de Bonnevoie",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-der-auer-quai-2,1617024
Arret Bei Der Auer Quai 2,76,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-der-auer-quai-2,1617024
Arret Bei Der Fiels Quai 1,21,"KIRCHBERG, Luxexpo entrée Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-der-fiels-quai-1,2440119
Arret Bei Der Fiels Quai 1,31,"CENTRE, Badanstalt",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-der-fiels-quai-1,2440119
Arret Bei Der Fiels Quai 2,21,"ROLLINGERGRUND, Eich centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-der-fiels-quai-2,2440112
Arret Bei Der Fiels Quai 2,31,"RECKENTHAL, Oricher Hoehl",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-bei-der-fiels-quai-2,2440112
